,WeekPeriod,StartOfWeek,EndOfWeek,List_of_Sites_SHS_Portfolio,Facility_Type,PA,Facility_CD,Report_Status,Late_Submission_FLG
2543,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,T,Fruit Pie,Staff 1,FPT,Y,N
3226,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,U,Fruit Pie,Staff 1,FPU,Y,N
2409,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,V,Cookie Dough,Staff 5,CuV,Y,N
1714,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,W,Fruit Pie,Staff 1,FPW,Y,N
2506,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,X,Cookie Dough,Staff 5,CuX,Y,N
1715,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,Y,Gummy Bears,Staff 6,GaY,N,N
2507,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,Z,Cookie Dough,Staff 4,CuZ,N,N
2544,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AA,Cookie Dough,Staff 6,CuAA,Y,N
2508,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AB,Gummy Bears,Staff 3,GaAB,Y,N
2727,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AC,Fruit Pie,Staff 4,FPAC,Y,N
2796,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AD,Fruit Pie,Staff 3,FPAD,Y,N
2545,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AE,Candy Canes,Staff 2,CnAE,Y,N
2797,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AF,Fruit Pie,Staff 4,FPAF,Y,N
2224,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AG,Gummy Bears,Staff 6,GaAG,Y,N
3227,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AH,Cookie Dough,Staff 5,CuAH,Y,N
2282,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AI,Cookie Dough,Staff 5,CuAI,N,N
1716,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AJ,Gummy Bears,Staff 6,GaAJ,N,N
3228,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AK,Fruit Pie,Staff 6,FPAK,N,N
2798,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AL,Gummy Bears,Staff 6,GaAL,N,N
2225,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AM,Candy Canes,Staff 2,CnAM,N,N
1717,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AN,Cookie Dough,Staff 5,CuAN,N,N
2546,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AO,Fruit Pie,Staff 1,FPAO,N,N
1718,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AP,Gummy Bears,Staff 6,GaAP,Y,N
2283,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AQ,Cookie Dough,Staff 1,CuAQ,N,N
2728,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AR,Fruit Pie,Staff 3,FPAR,N,N
2284,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AS,Fruit Pie,Staff 3,FPAS,Y,N
2547,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AT,Gummy Bears,Staff 6,GaAT,Y,N
3229,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AU,Cookie Dough,Staff 5,CuAU,N,N
2226,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AV,Cookie Dough,Staff 5,CuAV,Y,N
2285,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AW,Fruit Pie,Staff 1,FPAW,N,N
2729,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AX,Gummy Bears,Staff 6,GaAX,Y,N
2286,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AY,Fruit Pie,Staff 6,FPAY,N,N
1719,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AZ,Cookie Dough,Staff 5,CuAZ,Y,N
2548,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AAA,Cookie Dough,Staff 5,CuAAA,N,N
2799,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AAB,Fruit Pie,Staff 4,FPAAB,Y,N
3230,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AAC,Fruit Pie,Staff 4,FPAAC,N,N
1720,2025-12-27 - 2026-01-02,12/27/2025,1/2/2026,AAD,Fruit Pie,Staff 1,FPAAD,Y,N
2549,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,A,Fruit Pie,Staff 1,FPA,N,N
3231,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,B,Fruit Pie,Staff 1,FPB,N,N
3232,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,C,Gummy Bears,Staff 6,GaC,N,N
2730,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,D,Fruit Pie,Staff 1,FPD,Y,N
2550,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,E,Fruit Pie,Staff 3,FPE,Y,N
2509,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,F,Fruit Pie,Staff 3,FPF,Y,N
2510,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,G,Candy Canes,Staff 2,CnG,Y,Y
2287,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,H,Candy Canes,Staff 2,CnH,N,N
2731,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,I,Candy Canes,Staff 2,CnI,Y,N
2227,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,J,Fruit Pie,Staff 3,FPJ,Y,N
3233,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,K,Fruit Pie,Staff 3,FPK,Y,N
2511,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,L,Fruit Pie,Staff 1,FPL,Y,N
2512,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,M,Candy Canes,Staff 2,CnM,N,N
2551,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,N,Fruit Pie,Staff 4,FPN,Y,N
3234,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,O,Fruit Pie,Staff 3,FPO,N,N
1721,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,P,Fruit Pie,Staff 4,FPP,Y,N
1722,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,Q,Fruit Pie,Staff 4,FPQ,Y,N
2800,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,R,Fruit Pie,Staff 3,FPR,Y,N
2513,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,S,Fruit Pie,Staff 1,FPS,N,N
2228,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,T,Fruit Pie,Staff 1,FPT,Y,N
1723,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,U,Fruit Pie,Staff 1,FPU,N,N
2732,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,V,Cookie Dough,Staff 5,CuV,Y,N
2801,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,W,Fruit Pie,Staff 1,FPW,Y,N
3235,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,X,Cookie Dough,Staff 5,CuX,N,N
3236,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,Y,Gummy Bears,Staff 6,GaY,N,N
2802,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,Z,Cookie Dough,Staff 4,CuZ,N,N
2733,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AA,Cookie Dough,Staff 6,CuAA,Y,N
3237,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AB,Gummy Bears,Staff 3,GaAB,N,N
2229,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AC,Fruit Pie,Staff 4,FPAC,Y,N
2803,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AD,Fruit Pie,Staff 3,FPAD,Y,N
3238,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AE,Candy Canes,Staff 2,CnAE,Y,N
2514,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AF,Fruit Pie,Staff 4,FPAF,Y,N
2515,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AG,Gummy Bears,Staff 6,GaAG,Y,N
1724,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AH,Cookie Dough,Staff 5,CuAH,N,N
2230,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AI,Cookie Dough,Staff 5,CuAI,Y,N
2804,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AJ,Gummy Bears,Staff 6,GaAJ,Y,N
1725,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AK,Fruit Pie,Staff 6,FPAK,Y,N
1726,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AL,Gummy Bears,Staff 6,GaAL,N,N
1727,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AM,Candy Canes,Staff 2,CnAM,Y,N
3239,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AN,Cookie Dough,Staff 5,CuAN,N,N
2516,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AO,Fruit Pie,Staff 1,FPAO,N,N
2517,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AP,Gummy Bears,Staff 6,GaAP,Y,N
2734,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AQ,Cookie Dough,Staff 1,CuAQ,N,N
2288,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AR,Fruit Pie,Staff 3,FPAR,N,N
3240,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AS,Fruit Pie,Staff 3,FPAS,Y,N
2518,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AT,Gummy Bears,Staff 6,GaAT,Y,Y
1728,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AU,Cookie Dough,Staff 5,CuAU,Y,N
1729,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AV,Cookie Dough,Staff 5,CuAV,Y,N
2735,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AW,Fruit Pie,Staff 1,FPAW,Y,N
2736,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AX,Gummy Bears,Staff 6,GaAX,Y,N
1730,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AY,Fruit Pie,Staff 6,FPAY,N,N
3241,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AZ,Cookie Dough,Staff 5,CuAZ,N,N
2737,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AAA,Cookie Dough,Staff 5,CuAAA,Y,N
2519,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AAB,Fruit Pie,Staff 4,FPAAB,Y,N
2552,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AAC,Fruit Pie,Staff 4,FPAAC,Y,Y
2231,2026-01-03 - 2026-01-09,1/3/2026,1/9/2026,AAD,Fruit Pie,Staff 1,FPAAD,Y,N
2738,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,A,Fruit Pie,Staff 1,FPA,N,N
2739,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,B,Fruit Pie,Staff 1,FPB,Y,N
2805,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,C,Gummy Bears,Staff 6,GaC,N,N
2520,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,D,Fruit Pie,Staff 1,FPD,Y,N
2740,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,E,Fruit Pie,Staff 3,FPE,N,N
2232,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,F,Fruit Pie,Staff 3,FPF,Y,N
2289,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,G,Candy Canes,Staff 2,CnG,Y,N
1731,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,H,Candy Canes,Staff 2,CnH,Y,N
3242,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,I,Candy Canes,Staff 2,CnI,Y,N
2290,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,J,Fruit Pie,Staff 3,FPJ,Y,N
2553,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,K,Fruit Pie,Staff 3,FPK,Y,N
1732,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,L,Fruit Pie,Staff 1,FPL,N,N
2741,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,M,Candy Canes,Staff 2,CnM,N,N
2233,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,N,Fruit Pie,Staff 4,FPN,Y,N
2806,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,O,Fruit Pie,Staff 3,FPO,N,N
2234,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,P,Fruit Pie,Staff 4,FPP,Y,N
2291,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,Q,Fruit Pie,Staff 4,FPQ,Y,N
3243,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,R,Fruit Pie,Staff 3,FPR,Y,N
2742,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,S,Fruit Pie,Staff 1,FPS,N,N
2521,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,T,Fruit Pie,Staff 1,FPT,Y,N
3244,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,U,Fruit Pie,Staff 1,FPU,N,N
2522,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,V,Cookie Dough,Staff 5,CuV,Y,N
2743,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,W,Fruit Pie,Staff 1,FPW,Y,N
2744,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,X,Cookie Dough,Staff 5,CuX,Y,N
1733,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,Y,Gummy Bears,Staff 6,GaY,N,N
2745,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,Z,Cookie Dough,Staff 4,CuZ,N,N
2554,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AA,Cookie Dough,Staff 6,CuAA,Y,N
1734,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AB,Gummy Bears,Staff 3,GaAB,Y,N
1735,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AC,Fruit Pie,Staff 4,FPAC,Y,N
2292,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AD,Fruit Pie,Staff 3,FPAD,Y,N
2555,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AE,Candy Canes,Staff 2,CnAE,Y,N
2293,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AF,Fruit Pie,Staff 4,FPAF,Y,N
2235,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AG,Gummy Bears,Staff 6,GaAG,Y,N
3245,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AH,Cookie Dough,Staff 5,CuAH,N,N
1736,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AI,Cookie Dough,Staff 5,CuAI,N,N
2746,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AJ,Gummy Bears,Staff 6,GaAJ,Y,N
3246,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AK,Fruit Pie,Staff 6,FPAK,Y,N
2236,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AL,Gummy Bears,Staff 6,GaAL,N,N
3247,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AM,Candy Canes,Staff 2,CnAM,N,N
1737,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AN,Cookie Dough,Staff 5,CuAN,N,N
2643,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AO,Fruit Pie,Staff 1,FPAO,Y,N
2644,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AP,Gummy Bears,Staff 6,GaAP,Y,N
2807,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AQ,Cookie Dough,Staff 1,CuAQ,N,N
1738,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AR,Fruit Pie,Staff 3,FPAR,N,N
2556,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AS,Fruit Pie,Staff 3,FPAS,Y,N
2557,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AT,Gummy Bears,Staff 6,GaAT,Y,Y
2237,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AU,Cookie Dough,Staff 5,CuAU,Y,N
2808,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AV,Cookie Dough,Staff 5,CuAV,N,N
2809,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AW,Fruit Pie,Staff 1,FPAW,N,N
2810,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AX,Gummy Bears,Staff 6,GaAX,Y,N
2523,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AY,Fruit Pie,Staff 6,FPAY,N,N
2558,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AZ,Cookie Dough,Staff 5,CuAZ,Y,N
2811,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AAA,Cookie Dough,Staff 5,CuAAA,N,N
2559,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AAB,Fruit Pie,Staff 4,FPAAB,Y,N
2238,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AAC,Fruit Pie,Staff 4,FPAAC,Y,Y
1739,2026-01-10 - 2026-01-16,1/10/2026,1/16/2026,AAD,Fruit Pie,Staff 1,FPAAD,N,N
2560,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,A,Fruit Pie,Staff 1,FPA,N,N
2875,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,B,Fruit Pie,Staff 1,FPB,N,N
2876,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,C,Gummy Bears,Staff 6,GaC,N,N
2524,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,D,Fruit Pie,Staff 1,FPD,Y,N
2561,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,E,Fruit Pie,Staff 3,FPE,Y,Y
2239,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,F,Fruit Pie,Staff 3,FPF,Y,Y
2877,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,G,Candy Canes,Staff 2,CnG,Y,N
2645,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,H,Candy Canes,Staff 2,CnH,Y,N
2240,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,I,Candy Canes,Staff 2,CnI,N,N
2241,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,J,Fruit Pie,Staff 3,FPJ,Y,N
3248,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,K,Fruit Pie,Staff 3,FPK,Y,N
2562,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,L,Fruit Pie,Staff 1,FPL,Y,N
2563,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,M,Candy Canes,Staff 2,CnM,N,N
3249,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,N,Fruit Pie,Staff 4,FPN,Y,N
2242,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,O,Fruit Pie,Staff 3,FPO,N,N
3250,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,P,Fruit Pie,Staff 4,FPP,Y,N
1740,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,Q,Fruit Pie,Staff 4,FPQ,Y,N
2646,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,R,Fruit Pie,Staff 3,FPR,N,N
2878,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,S,Fruit Pie,Staff 1,FPS,N,N
2747,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,T,Fruit Pie,Staff 1,FPT,N,N
2525,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,U,Fruit Pie,Staff 1,FPU,N,N
2243,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,V,Cookie Dough,Staff 5,CuV,Y,N
2244,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,W,Fruit Pie,Staff 1,FPW,Y,N
3251,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,X,Cookie Dough,Staff 5,CuX,N,N
2647,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,Y,Gummy Bears,Staff 6,GaY,N,N
3252,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,Z,Cookie Dough,Staff 4,CuZ,N,N
3253,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AA,Cookie Dough,Staff 6,CuAA,Y,N
3254,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AB,Gummy Bears,Staff 3,GaAB,Y,N
2564,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AC,Fruit Pie,Staff 4,FPAC,N,N
2648,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AD,Fruit Pie,Staff 3,FPAD,Y,N
2748,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AE,Candy Canes,Staff 2,CnAE,Y,Y
2565,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AF,Fruit Pie,Staff 4,FPAF,Y,N
2879,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AG,Gummy Bears,Staff 6,GaAG,Y,N
2526,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AH,Cookie Dough,Staff 5,CuAH,N,N
3255,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AI,Cookie Dough,Staff 5,CuAI,N,N
2527,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AJ,Gummy Bears,Staff 6,GaAJ,Y,N
2684,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AK,Fruit Pie,Staff 6,FPAK,Y,N
2649,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AL,Gummy Bears,Staff 6,GaAL,N,N
2650,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AM,Candy Canes,Staff 2,CnAM,Y,N
3256,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AN,Cookie Dough,Staff 5,CuAN,N,N
2880,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AO,Fruit Pie,Staff 1,FPAO,N,N
2651,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AP,Gummy Bears,Staff 6,GaAP,Y,N
2245,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AQ,Cookie Dough,Staff 1,CuAQ,N,N
2881,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AR,Fruit Pie,Staff 3,FPAR,N,N
1741,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AS,Fruit Pie,Staff 3,FPAS,Y,N
2882,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AT,Gummy Bears,Staff 6,GaAT,N,N
2652,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AU,Cookie Dough,Staff 5,CuAU,N,N
1742,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AV,Cookie Dough,Staff 5,CuAV,N,N
2246,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AW,Fruit Pie,Staff 1,FPAW,N,N
2883,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AX,Gummy Bears,Staff 6,GaAX,Y,Y
2685,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AY,Fruit Pie,Staff 6,FPAY,N,N
3257,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AZ,Cookie Dough,Staff 5,CuAZ,N,N
2749,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AAA,Cookie Dough,Staff 5,CuAAA,Y,Y
2247,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AAB,Fruit Pie,Staff 4,FPAAB,Y,N
2750,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AAC,Fruit Pie,Staff 4,FPAAC,N,N
2884,2026-01-17 - 2026-01-23,1/17/2026,1/23/2026,AAD,Fruit Pie,Staff 1,FPAAD,Y,N
2885,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,A,Fruit Pie,Staff 1,FPA,N,N
2886,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,B,Fruit Pie,Staff 1,FPB,Y,Y
2653,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,C,Gummy Bears,Staff 6,GaC,N,N
2751,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,D,Fruit Pie,Staff 1,FPD,Y,N
2686,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,E,Fruit Pie,Staff 3,FPE,Y,N
2248,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,F,Fruit Pie,Staff 3,FPF,N,N
2887,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,G,Candy Canes,Staff 2,CnG,Y,N
1743,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,H,Candy Canes,Staff 2,CnH,N,N
2249,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,I,Candy Canes,Staff 2,CnI,Y,N
2687,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,J,Fruit Pie,Staff 3,FPJ,Y,N
2604,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,K,Fruit Pie,Staff 3,FPK,Y,N
1744,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,L,Fruit Pie,Staff 1,FPL,N,N
2688,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,M,Candy Canes,Staff 2,CnM,N,N
2752,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,N,Fruit Pie,Staff 4,FPN,Y,N
2654,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,O,Fruit Pie,Staff 3,FPO,N,N
3258,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,P,Fruit Pie,Staff 4,FPP,Y,N
2689,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,Q,Fruit Pie,Staff 4,FPQ,Y,N
3259,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,R,Fruit Pie,Staff 3,FPR,N,N
2888,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,S,Fruit Pie,Staff 1,FPS,Y,N
2655,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,T,Fruit Pie,Staff 1,FPT,Y,N
2250,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,U,Fruit Pie,Staff 1,FPU,Y,N
2656,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,V,Cookie Dough,Staff 5,CuV,Y,N
2690,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,W,Fruit Pie,Staff 1,FPW,Y,N
2889,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,X,Cookie Dough,Staff 5,CuX,N,N
1745,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,Y,Gummy Bears,Staff 6,GaY,N,N
2890,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,Z,Cookie Dough,Staff 4,CuZ,N,N
2605,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,AA,Cookie Dough,Staff 6,CuAA,N,N
2891,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,AB,Gummy Bears,Staff 3,GaAB,Y,N
1746,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,AC,Fruit Pie,Staff 4,FPAC,Y,Y
2691,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,AD,Fruit Pie,Staff 3,FPAD,Y,N
2606,2026-01-24 - 2026-01-30,1/24/2026,1/30/2026,AE,Candy Canes,Staff 2,CnAE,Y,N
